date,points,min_dry,max_dry,min_dew,max_dew,precip,avg_rh,avg_pres,avg_wind_spd,avg_wind_gust
20040408,50,46.0,63.0,37.0,45.0,1,67.04,849.5840068000001,7.52,16.6
20040409,51,41.0,63.0,30.0,46.0,1,68.56862745098039,850.6144331372551,7.372549019607843,17.392156862745097
20040410,49,39.0,51.0,26.0,39.0,0,61.57142857142857,854.0542081632648,6.979591836734694,18.714285714285715
20040411,48,34.0,56.0,13.0,32.0,0,43.625,854.2800833333332,5.416666666666667,19.416666666666668
20040412,49,38.0,63.0,26.0,32.0,0,44.16326530612245,855.7335146938766,5.959183673469388,17.0
20040413,49,41.0,70.0,25.0,34.0,0,38.30612244897959,854.710717346939,8.020408163265307,17.26530612244898
20040414,49,50.0,71.0,13.0,30.0,0,24.714285714285715,849.9213746938768,12.63265306122449,19.510204081632654
20040415,49,41.0,72.0,13.0,27.0,0,26.6734693877551,850.9925991836728,9.387755102040817,18.632653061224488
20040416,50,48.0,75.0,8.0,24.0,0,18.56,851.1891688,10.6,19.26
20040417,48,58.0,76.0,8.0,25.0,0,15.791666666666666,846.6818533333332,20.145833333333332,30.645833333333332
20040418,55,41.0,59.0,12.0,38.0,1,52.236363636363635,853.0990534545447,8.727272727272727,43.74545454545454
20040419,48,41.0,64.0,16.0,31.0,0,38.833333333333336,852.6221825000003,11.916666666666666,38.145833333333336
20040420,49,37.0,64.0,16.0,29.0,0,39.0,851.3104971428568,7.73469387755102,20.428571428571427
20040421,52,40.0,55.0,27.0,37.0,1,53.59615384615385,846.25853,10.653846153846153,23.557692307692307
20040422,58,39.0,46.0,33.0,41.0,1,84.94827586206897,847.6189513793101,7.844827586206897,25.0
20040423,49,38.0,52.0,33.0,39.0,0,76.34693877551021,855.2843428571427,4.816326530612245,25.0
20040424,49,36.0,63.0,25.0,41.0,1,60.795918367346935,854.6830775510199,7.3061224489795915,24.510204081632654
20040425,49,40.0,63.0,28.0,40.0,1,54.02040816326531,860.4468510204089,4.3061224489795915,25.0
20040426,49,42.0,72.0,24.0,36.0,0,44.10204081632653,863.3425514285714,6.836734693877551,25.0
20040427,49,44.0,77.0,15.0,36.0,0,32.48979591836735,855.4847383673468,9.0,27.346938775510203
20040428,50,49.0,79.0,11.0,34.0,0,23.68,842.3370924000009,12.44,29.14
20040429,51,42.0,62.0,31.0,45.0,1,64.37254901960785,845.2426231372557,7.980392156862745,23.745098039215687
20040430,56,39.0,54.0,36.0,42.0,1,77.17857142857143,855.2566857142863,5.696428571428571,21.0
20040501,49,37.0,64.0,30.0,44.0,0,58.0,860.9375408163264,3.795918367346939,21.0
20040502,49,43.0,72.0,32.0,44.0,0,50.16326530612245,859.9700081632652,6.1020408163265305,21.0
20040503,49,47.0,79.0,30.0,40.0,0,40.40816326530612,856.6457999999992,8.122448979591837,21.0
20040504,48,48.0,84.0,27.0,40.0,0,34.979166666666664,851.9378387499993,6.666666666666667,21.0
20040505,49,55.0,87.0,22.0,37.0,0,25.857142857142858,852.6166881632647,10.26530612244898,22.183673469387756
20040506,49,55.0,84.0,17.0,31.0,0,22.102040816326532,855.298131020408,10.285714285714286,22.653061224489797
20040507,49,53.0,81.0,15.0,30.0,0,20.693877551020407,855.7197095918358,10.020408163265307,22.0
20040508,49,57.0,83.0,21.0,30.0,0,20.142857142857142,853.846845306122,10.448979591836734,21.122448979591837
20040509,49,52.0,83.0,17.0,32.0,0,21.857142857142858,850.840568979591,10.204081632653061,23.510204081632654
20040510,49,53.0,86.0,17.0,28.0,0,17.06122448979592,844.7657975510205,15.938775510204081,30.979591836734695
20040511,53,44.0,73.0,22.0,43.0,1,43.24528301886792,844.7250766037735,13.660377358490566,32.679245283018865
20040512,52,41.0,55.0,32.0,42.0,1,64.84615384615384,848.7983494230774,7.596153846153846,25.653846153846153
20040513,49,37.0,64.0,16.0,41.0,0,50.265306122448976,854.7798248979593,6.8979591836734695,20.877551020408163
20040514,49,37.0,73.0,19.0,33.0,0,35.06122448979592,855.0977622448977,6.959183673469388,19.0
20040515,49,54.0,81.0,16.0,31.0,0,21.06122448979592,850.3498955102041,8.591836734693878,22.285714285714285
20040516,49,57.0,84.0,10.0,26.0,0,14.857142857142858,847.8204334693875,9.387755102040817,26.693877551020407
20040517,48,59.0,79.0,23.0,36.0,0,21.958333333333332,851.1617587500001,9.625,24.541666666666668
20040518,49,57.0,83.0,25.0,34.0,0,22.183673469387756,851.0202530612248,12.714285714285714,25.46938775510204
20040519,49,59.0,82.0,27.0,36.0,0,22.775510204081634,851.49019632653,7.448979591836735,26.0
20040520,49,59.0,84.0,19.0,34.0,0,18.510204081632654,851.1446626530607,13.204081632653061,22.46938775510204
20040521,49,59.0,81.0,11.0,25.0,0,15.612244897959183,848.7672824489796,10.142857142857142,18.612244897959183
20040522,49,52.0,74.0,15.0,29.0,0,20.408163265306122,847.917217755102,10.775510204081632,22.979591836734695
20040523,50,52.0,77.0,13.0,29.0,0,20.38,846.6446134000008,11.34,21.56
20040524,50,50.0,74.0,13.0,34.0,0,29.48,850.6811690000005,9.62,23.2
20040525,50,53.0,81.0,10.0,37.0,0,31.88,849.4621044,10.18,24.14
20040526,49,44.0,78.0,17.0,36.0,0,29.163265306122447,849.7348046938772,8.510204081632653,25.346938775510203
20040527,49,54.0,82.0,20.0,34.0,0,21.387755102040817,850.6194183673472,6.795918367346939,21.285714285714285
20040528,51,57.0,88.0,22.0,34.0,0,20.313725490196077,845.5746143137264,12.96078431372549,29.941176470588236
20040529,50,45.0,66.0,20.0,45.0,1,47.66,848.3174826000009,11.06,24.8
20040530,48,35.0,68.0,16.0,24.0,0,28.895833333333332,853.673341249999,8.1875,19.520833333333332
20040531,49,42.0,77.0,16.0,27.0,0,24.224489795918366,853.3216,6.326530612244898,21.244897959183675
20040601,49,50.0,85.0,20.0,29.0,0,19.897959183673468,852.2020432653055,7.775510204081633,19.285714285714285
20040602,48,55.0,91.0,19.0,33.0,0,19.6875,852.6221952083339,7.666666666666667,17.3125
20040603,51,62.0,93.0,23.0,36.0,0,18.568627450980394,855.0299892156859,11.196078431372548,23.88235294117647
20040604,48,63.0,96.0,13.0,38.0,0,17.4375,854.3647393750002,11.0,24.833333333333332
20040605,49,55.0,94.0,21.0,35.0,0,17.387755102040817,851.6007463265298,6.816326530612245,18.591836734693878
20040606,49,61.0,97.0,16.0,34.0,0,15.510204081632653,846.4036779591838,10.326530612244898,19.551020408163264
20040607,49,66.0,95.0,15.0,27.0,0,11.571428571428571,844.3856534693886,9.46938775510204,17.959183673469386
20040608,50,68.0,93.0,11.0,22.0,0,9.52,846.5226862000009,13.6,22.52
20040609,50,66.0,90.0,14.0,30.0,0,12.26,845.9944131999997,19.34,28.4
20040610,50,51.0,74.0,17.0,38.0,0,25.7,850.5254095999999,9.62,18.46
20040611,49,43.0,77.0,20.0,34.0,0,28.591836734693878,852.9414914285717,8.020408163265307,18.551020408163264
20040612,49,60.0,84.0,22.0,34.0,0,22.897959183673468,852.9345873469387,9.755102040816327,22.20408163265306
20040613,49,57.0,91.0,25.0,37.0,0,21.428571428571427,853.6878916326532,7.3061224489795915,17.081632653061224
20040614,50,62.0,95.0,25.0,35.0,0,18.62,852.0831491999996,9.02,23.92
20040615,49,57.0,92.0,26.0,38.0,0,22.53061224489796,850.7092338775512,7.122448979591836,32.0
20040616,50,59.0,84.0,34.0,46.0,1,34.74,852.8552372000001,8.6,32.9
20040617,52,51.0,79.0,35.0,48.0,1,44.65384615384615,855.7534942307692,7.5,27.115384615384617
20040618,49,54.0,86.0,33.0,47.0,0,39.12244897959184,857.2816142857142,7.836734693877551,23.0
20040619,49,61.0,90.0,30.0,43.0,0,26.979591836734695,855.9132346938763,9.918367346938776,25.918367346938776
20040620,50,60.0,92.0,19.0,42.0,0,21.88,852.1712052000007,10.82,29.4
20040621,49,59.0,74.0,27.0,43.0,0,32.55102040816327,854.1163906122455,9.755102040816327,20.612244897959183
20040622,49,57.0,82.0,6.0,33.0,0,21.53061224489796,855.7058928571424,6.551020408163265,18.020408163265305
20040623,48,55.0,90.0,21.0,29.0,0,18.208333333333332,856.1214268749999,8.458333333333334,19.041666666666668
20040624,49,60.0,92.0,26.0,36.0,0,18.918367346938776,855.7888275510198,8.979591836734693,22.0
20040625,48,63.0,90.0,34.0,45.0,0,27.520833333333332,856.7916531249997,9.854166666666666,23.145833333333332
20040626,51,62.0,87.0,35.0,49.0,0,36.92156862745098,856.2915503921573,9.803921568627452,25.07843137254902
20040627,50,59.0,82.0,34.0,50.0,1,40.52,856.9934289999993,11.46,29.56
20040628,50,58.0,88.0,36.0,50.0,0,37.06,857.3862610000001,8.88,18.4
20040629,48,57.0,75.0,40.0,51.0,0,49.520833333333336,857.9910000000004,6.895833333333333,16.0
20040630,49,58.0,85.0,38.0,49.0,0,41.6530612244898,856.6250514285713,7.163265306122449,19.346938775510203
20040701,45,57.0,90.0,20.0,46.0,0,32.13333333333333,856.3274395555557,6.622222222222222,22.0
20040702,41,59.0,92.0,12.0,35.0,0,13.073170731707316,854.1546278048778,8.926829268292684,22.0
20040703,49,60.0,91.0,15.0,28.0,0,13.36734693877551,852.5890310204084,9.061224489795919,22.0
20040704,49,61.0,88.0,24.0,37.0,0,20.428571428571427,852.9553220408164,10.183673469387756,24.244897959183675
20040705,51,62.0,93.0,33.0,40.0,0,23.568627450980394,855.0366333333338,8.901960784313726,23.58823529411765
20040706,49,57.0,92.0,26.0,42.0,0,24.06122448979592,855.5676806122449,5.714285714285714,24.102040816326532
20040707,48,60.0,98.0,20.0,35.0,0,16.979166666666668,851.0135933333336,8.0625,28.270833333333332
20040708,48,65.0,96.0,18.0,34.0,0,14.541666666666666,850.1952291666671,8.645833333333334,21.520833333333332
20040709,49,64.0,96.0,20.0,39.0,0,14.918367346938776,852.8102000000003,10.938775510204081,20.102040816326532
20040710,49,73.0,93.0,27.0,46.0,0,20.959183673469386,855.007886122449,8.89795918367347,25.0
20040711,49,67.0,97.0,26.0,42.0,0,19.510204081632654,854.0749302040816,7.551020408163265,25.0
20040712,49,66.0,100.0,23.0,41.0,0,16.244897959183675,854.7038097959186,8.857142857142858,24.918367346938776
20040713,48,75.0,99.0,35.0,46.0,0,21.166666666666668,855.5782031249997,9.541666666666666,21.0
20040714,50,73.0,100.0,40.0,54.0,1,26.52,855.72013,8.7,24.14
20040715,51,68.0,94.0,46.0,54.0,0,34.19607843137255,855.8400637254899,8.431372549019608,27.03921568627451
20040716,48,68.0,91.0,48.0,62.0,1,45.875,855.8321443750001,7.645833333333333,22.0
20040717,52,70.0,86.0,51.0,56.0,0,43.42307692307692,857.2122144230766,9.384615384615385,23.903846153846153
20040718,49,66.0,91.0,48.0,55.0,0,40.775510204081634,856.8392881632652,8.122448979591837,31.0
20040719,49,68.0,92.0,45.0,54.0,0,37.183673469387756,855.9823393877542,8.612244897959183,28.367346938775512
20040720,48,67.0,96.0,41.0,52.0,0,33.75,855.6628212499999,8.770833333333334,19.083333333333332
20040721,49,67.0,96.0,37.0,50.0,0,29.020408163265305,854.9456538775505,7.428571428571429,19.285714285714285
20040722,49,68.0,95.0,35.0,47.0,0,25.73469387755102,854.2545969387753,8.83673469387755,23.693877551020407
20040723,50,67.0,92.0,35.0,47.0,0,32.24,855.5575980000001,9.74,21.66
20040724,49,64.0,88.0,26.0,48.0,0,30.551020408163264,858.7605540816328,8.83673469387755,18.959183673469386
20040725,50,62.0,93.0,32.0,44.0,0,25.58,858.3479724,8.14,24.26
20040726,51,62.0,89.0,35.0,50.0,0,32.6078431372549,857.3938098039207,10.529411764705882,27.58823529411765
20040727,49,60.0,85.0,39.0,54.0,1,46.142857142857146,855.3258142857147,10.244897959183673,18.73469387755102
20040728,49,53.0,87.0,34.0,50.0,0,41.69387755102041,854.5310269387762,6.142857142857143,17.0
20040729,49,61.0,92.0,28.0,43.0,0,27.918367346938776,854.0196402040821,9.673469387755102,17.0
20040730,49,64.0,95.0,28.0,41.0,0,23.46938775510204,853.0036804081631,13.591836734693878,21.897959183673468
20040731,50,67.0,97.0,24.0,41.0,0,18.62,854.5958646000004,8.1,33.0
20040801,48,67.0,96.0,31.0,43.0,0,20.0625,856.0438354166666,8.6875,27.75
20040802,49,65.0,91.0,38.0,56.0,0,34.42857142857143,856.2242448979592,8.857142857142858,18.387755102040817
20040803,48,58.0,89.0,36.0,56.0,0,43.270833333333336,856.495322291666,6.354166666666667,20.6875
20040804,51,61.0,95.0,33.0,46.0,0,26.941176470588236,855.76039117647,8.549019607843137,26.92156862745098
20040805,48,64.0,83.0,43.0,61.0,1,49.0,858.1532614583338,9.708333333333334,20.895833333333332
20040806,49,61.0,90.0,35.0,53.0,0,38.795918367346935,857.329993877551,8.489795918367347,16.693877551020407
20040807,49,68.0,91.0,28.0,48.0,0,26.897959183673468,856.403914693877,8.877551020408163,18.775510204081634
20040808,49,57.0,94.0,16.0,40.0,0,19.367346938775512,859.1337755102044,8.408163265306122,22.142857142857142
20040809,49,62.0,97.0,19.0,30.0,0,15.0,857.8966775510195,8.89795918367347,19.0
20040810,49,63.0,96.0,21.0,31.0,0,15.0,856.6043397959185,8.408163265306122,19.857142857142858
20040811,47,60.0,97.0,18.0,32.0,0,15.361702127659575,855.9493810638296,9.787234042553191,20.361702127659573
20040812,49,63.0,95.0,16.0,35.0,0,15.387755102040817,855.7404269387752,9.46938775510204,20.959183673469386
20040813,49,63.0,93.0,17.0,30.0,0,13.73469387755102,855.2428575510207,8.816326530612244,22.857142857142858
20040814,49,62.0,94.0,19.0,31.0,0,14.673469387755102,854.9456791836735,7.428571428571429,28.0
20040815,51,68.0,92.0,27.0,43.0,0,22.19607843137255,855.893162549019,9.549019607843137,32.470588235294116
20040816,49,61.0,89.0,37.0,48.0,0,31.285714285714285,857.8344734693881,7.489795918367347,35.48979591836735
20040817,50,63.0,83.0,42.0,55.0,1,42.18,856.1874499999992,8.48,22.34
20040818,49,55.0,75.0,46.0,57.0,1,63.02040816326531,855.2428775510202,5.979591836734694,19.0
20040819,48,52.0,81.0,42.0,52.0,0,52.708333333333336,855.1548804166665,5.5625,22.0
20040820,47,59.0,80.0,42.0,51.0,0,46.06382978723404,856.367307446808,8.404255319148936,25.0
20040821,49,64.0,84.0,44.0,49.0,0,40.59183673469388,854.593233877551,8.061224489795919,24.979591836734695
20040822,50,62.0,84.0,38.0,48.0,0,37.74,851.4532851999996,10.74,21.12
20040823,49,66.0,84.0,23.0,43.0,0,22.653061224489797,849.8937540816329,11.63265306122449,21.46938775510204
20040824,47,66.0,85.0,22.0,31.0,0,17.80851063829787,851.5615055319156,8.02127659574468,16.80851063829787
20040825,49,62.0,89.0,26.0,37.0,0,21.632653061224488,851.414190204082,8.877551020408163,18.0
20040826,49,63.0,90.0,27.0,43.0,0,24.714285714285715,850.7438146938769,12.081632653061224,21.285714285714285
20040827,48,57.0,79.0,22.0,45.0,0,32.291666666666664,857.8710691666674,7.583333333333333,20.541666666666668
20040828,49,51.0,84.0,15.0,32.0,0,21.46938775510204,857.7100787755098,9.326530612244898,19.918367346938776
20040829,49,51.0,88.0,11.0,27.0,0,18.102040816326532,856.52140755102,8.285714285714286,20.285714285714285
20040830,48,54.0,91.0,16.0,30.0,0,16.354166666666668,857.3278302083336,9.354166666666666,26.0
20040831,49,57.0,91.0,20.0,30.0,0,15.938775510204081,859.078458571429,8.183673469387756,26.0
20040901,49,63.0,92.0,20.0,32.0,0,17.244897959183675,856.8669297959179,8.183673469387756,26.0
20040902,49,62.0,94.0,20.0,30.0,0,15.224489795918368,848.7741722448977,10.183673469387756,25.755102040816325
20040903,56,56.0,87.0,26.0,55.0,1,37.035714285714285,848.0848026785714,14.839285714285714,30.267857142857142
20040904,49,46.0,61.0,43.0,54.0,1,84.06122448979592,854.8144000000002,10.612244897959183,32.04081632653061
20040905,49,44.0,67.0,39.0,51.0,0,70.06122448979592,858.8711081632656,4.775510204081633,30.0
20040906,49,48.0,79.0,27.0,46.0,0,51.816326530612244,859.5138693877552,6.755102040816326,30.0
20040907,49,52.0,83.0,27.0,43.0,0,39.02040816326531,857.6617081632656,7.061224489795919,30.0
20040908,49,54.0,88.0,25.0,39.0,0,31.224489795918366,856.4868612244891,7.795918367346939,30.0
20040909,49,55.0,88.0,31.0,43.0,0,28.836734693877553,855.7750026530606,7.081632653061225,25.714285714285715
20040910,46,61.0,82.0,38.0,54.0,1,49.391304347826086,857.7060369565218,12.304347826086957,18.065217391304348
20040911,47,58.0,88.0,34.0,50.0,0,40.787234042553195,857.6786170212764,8.51063829787234,21.0
20040912,49,60.0,87.0,33.0,44.0,0,30.93877551020408,853.4874714285709,8.653061224489797,21.0
20040913,49,64.0,88.0,33.0,43.0,0,26.653061224489797,847.5439871428579,10.26530612244898,18.448979591836736
20040914,49,48.0,84.0,19.0,37.0,0,22.653061224489797,849.2233459183674,12.979591836734693,20.183673469387756
20040915,49,42.0,74.0,19.0,25.0,0,26.46938775510204,855.3465106122452,5.551020408163265,21.0
20040916,47,49.0,85.0,20.0,28.0,0,21.95744680851064,853.4996768085108,8.829787234042554,21.0
20040917,49,54.0,88.0,22.0,33.0,0,21.346938775510203,853.3354016326529,9.938775510204081,26.632653061224488
20040918,48,64.0,79.0,22.0,50.0,1,29.020833333333332,850.8584020833329,15.270833333333334,32.375
20040919,57,52.0,67.0,46.0,54.0,1,71.85964912280701,847.7794412280706,15.929824561403509,29.36842105263158
20040920,51,49.0,65.0,37.0,52.0,1,60.72549019607843,850.9397590196077,12.549019607843137,21.333333333333332
20040921,48,44.0,51.0,38.0,46.0,1,81.0,857.1161760416668,5.166666666666667,19.0
20040922,49,41.0,58.0,32.0,41.0,0,65.87755102040816,858.7812857142859,6.204081632653061,20.877551020408163
20040923,48,45.0,66.0,32.0,43.0,0,56.645833333333336,860.6648208333331,7.645833333333333,23.0
20040924,48,44.0,72.0,33.0,41.0,0,52.354166666666664,860.5872170833335,6.479166666666667,23.0
20040925,49,45.0,75.0,26.0,40.0,0,47.285714285714285,859.037005306123,6.73469387755102,23.0
20040926,49,47.0,76.0,32.0,41.0,0,46.142857142857146,858.1938357142851,5.714285714285714,23.0
20040927,49,50.0,79.0,30.0,38.0,0,38.91836734693877,857.8344897959186,8.36734693877551,23.0
20040928,53,56.0,77.0,34.0,49.0,1,40.62264150943396,856.9288867924536,11.39622641509434,23.0
20040929,49,52.0,62.0,45.0,52.0,1,78.71428571428571,853.6049608163268,6.836734693877551,23.0
20040930,50,48.0,62.0,41.0,48.0,1,72.78,852.2592455999994,6.3,23.0
20041001,49,48.0,65.0,37.0,44.0,0,61.714285714285715,858.0556453061228,7.673469387755102,23.0
20041002,48,45.0,70.0,39.0,42.0,0,56.3125,861.426777916667,6.583333333333333,23.0
20041003,49,46.0,74.0,32.0,40.0,0,47.48979591836735,860.896073469387,6.448979591836735,23.0
20041004,49,45.0,73.0,31.0,38.0,0,45.04081632653061,859.0577285714288,6.591836734693878,23.0
20041005,49,49.0,65.0,33.0,50.0,1,63.44897959183673,856.2518551020398,7.918367346938775,23.0
20041006,48,48.0,70.0,39.0,47.0,0,62.666666666666664,856.6364343749997,7.791666666666667,22.125
20041007,48,46.0,71.0,30.0,41.0,0,50.166666666666664,859.1762191666662,8.604166666666666,17.0
20041008,49,45.0,75.0,26.0,35.0,0,38.95918367346939,860.8615012244903,8.387755102040817,17.0
20041009,49,47.0,77.0,24.0,32.0,0,31.26530612244898,854.5241216326535,10.938775510204081,17.0
20041010,49,52.0,71.0,27.0,36.0,0,32.53061224489796,851.5109183673477,10.10204081632653,17.0
20041011,49,44.0,72.0,32.0,36.0,0,42.87755102040816,854.7038032653057,5.510204081632653,20.489795918367346
20041012,49,44.0,70.0,30.0,45.0,1,42.87755102040816,857.0812020408164,6.081632653061225,25.816326530612244
20041013,49,40.0,63.0,12.0,45.0,1,41.714285714285715,859.8179326530613,8.510204081632653,23.775510204081634
20041014,47,36.0,66.0,19.0,27.0,0,37.93617021276596,856.9797195744675,5.212765957446808,31.0
20041015,46,35.0,69.0,24.0,29.0,0,38.58695652173913,851.1540795652164,6.913043478260869,31.0
20041016,48,41.0,73.0,21.0,31.0,0,32.208333333333336,848.3045125,4.9375,31.0
20041017,50,49.0,63.0,20.0,37.0,0,38.92,845.9741389999998,7.66,28.48
20041018,49,46.0,58.0,33.0,44.0,1,59.46938775510204,846.8736357142861,6.26530612244898,26.0
20041019,49,50.0,57.0,36.0,46.0,1,63.714285714285715,849.0782273469381,10.244897959183673,26.0
20041020,47,56.0,68.0,25.0,37.0,0,35.297872340425535,847.9517374468089,17.829787234042552,26.127659574468087
20041021,50,52.0,66.0,25.0,45.0,1,47.34,845.4458151999997,11.96,25.62
20041022,50,37.0,52.0,23.0,37.0,1,56.8,849.5365717999994,12.7,21.62
20041023,49,33.0,58.0,25.0,31.0,0,56.44897959183673,852.2296824489799,9.061224489795919,18.877551020408163
20041024,49,42.0,52.0,30.0,42.0,1,71.55102040816327,851.3519661224483,6.163265306122449,21.0
20041025,49,44.0,57.0,32.0,40.0,0,63.30612244897959,848.8225122448979,12.326530612244898,21.0
20041026,49,41.0,64.0,31.0,39.0,0,53.91836734693877,849.5896387755098,10.510204081632653,21.0
20041027,44,46.0,57.0,32.0,48.0,1,74.31818181818181,849.6988147727275,10.863636363636363,21.0
20041028,58,36.0,54.0,34.0,45.0,1,81.75862068965517,850.4740413793091,12.586206896551724,21.93103448275862
20041029,49,33.0,48.0,29.0,37.0,0,76.0204081632653,855.6091571428567,3.4285714285714284,19.0
20041030,49,35.0,48.0,29.0,37.0,0,72.3265306122449,854.8005453061224,4.163265306122449,19.0
20041031,60,32.0,42.0,22.0,36.0,1,87.18333333333334,852.2637386666662,7.95,19.0
20041101,48,30.0,42.0,12.0,22.0,0,52.541666666666664,862.46383125,10.770833333333334,19.625
20041102,47,26.0,43.0,12.0,26.0,0,53.91489361702128,864.2568731914889,6.8936170212765955,21.0
20041103,48,25.0,49.0,20.0,29.0,0,65.91666666666667,859.1550712500002,3.6875,21.0
20041104,43,27.0,56.0,24.0,34.0,0,68.04651162790698,862.7809581395348,6.3023255813953485,21.0
20041105,35,30.0,59.0,26.0,30.0,0,63.17142857142857,863.7419657142856,4.371428571428571,21.0
